businessDate,transactionTime,rate,productCode,securityId,productDescription
04-26-2021,04-26-2021:10:00:37,0.0382,TR6,623206,6-MTH SOFR SYNTH FUT
04-26-2021,04-26-2021:10:00:37,0.0305,TR3,663077,3-MTH SOFR SYNTH FUT
04-26-2021,04-26-2021:10:00:37,0.0234,TR1,401927,1-MTH SOFR SYNTH FUT
04-26-2021,04-26-2021:10:00:37,0.04958,TY1,729303,12MTH SOFR SYNTH FUT
04-27-2021,04-27-2021:10:00:00,0.0387,TR6,623206,6-MTH SOFR SYNTH FUT
04-27-2021,04-27-2021:10:00:00,0.0312,TR3,663077,3-MTH SOFR SYNTH FUT
04-27-2021,04-27-2021:10:00:00,0.0245,TR1,401927,1-MTH SOFR SYNTH FUT
04-27-2021,04-27-2021:10:00:00,0.05168,TY1,729303,12MTH SOFR SYNTH FUT
04-28-2021,04-28-2021:10:00:00,0.0393,TR6,623206,6-MTH SOFR SYNTH FUT
04-28-2021,04-28-2021:10:00:00,0.0305,TR3,663077,3-MTH SOFR SYNTH FUT
04-28-2021,04-28-2021:10:00:00,0.0219,TR1,401927,1-MTH SOFR SYNTH FUT
04-28-2021,04-28-2021:10:00:00,0.04890,TY1,729303,12MTH SOFR SYNTH FUT
04-29-2021,04-29-2021:10:00:36,0.0381,TR6,623206,6-MTH SOFR SYNTH FUT
04-29-2021,04-29-2021:10:00:36,0.0299,TR3,663077,3-MTH SOFR SYNTH FUT
04-29-2021,04-29-2021:10:00:36,0.0211,TR1,401927,1-MTH SOFR SYNTH FUT
04-29-2021,04-29-2021:10:00:36,0.05214,TY1,729303,12MTH SOFR SYNTH FUT
04-30-2021,04-30-2021:10:00:00,0.0392,TR6,623206,6-MTH SOFR SYNTH FUT
04-30-2021,04-30-2021:10:00:00,0.0314,TR3,663077,3-MTH SOFR SYNTH FUT
04-30-2021,04-30-2021:10:00:00,0.02,TR1,401927,1-MTH SOFR SYNTH FUT
04-30-2021,04-30-2021:10:00:00,0.05266,TY1,729303,12MTH SOFR SYNTH FUT
05-03-2021,05-03-2021:10:00:00,0.0406,TR6,623206,6-MTH SOFR SYNTH FUT
05-03-2021,05-03-2021:10:00:00,0.0332,TR3,663077,3-MTH SOFR SYNTH FUT
05-03-2021,05-03-2021:10:00:00,0.0217,TR1,401927,1-MTH SOFR SYNTH FUT
05-03-2021,05-03-2021:10:00:00,0.05250,TY1,729303,12MTH SOFR SYNTH FUT
05-04-2021,05-04-2021:10:00:34,0.0426,TR6,623206,6-MTH SOFR SYNTH FUT
05-04-2021,05-04-2021:10:00:34,0.0348,TR3,663077,3-MTH SOFR SYNTH FUT
05-04-2021,05-04-2021:10:00:34,0.0235,TR1,401927,1-MTH SOFR SYNTH FUT
05-04-2021,05-04-2021:10:00:34,0.05142,TY1,729303,12MTH SOFR SYNTH FUT
05-05-2021,05-05-2021:10:00:00,0.0432,TR6,623206,6-MTH SOFR SYNTH FUT
05-05-2021,05-05-2021:10:00:00,0.0363,TR3,663077,3-MTH SOFR SYNTH FUT
05-05-2021,05-05-2021:10:00:00,0.0206,TR1,401927,1-MTH SOFR SYNTH FUT
05-05-2021,05-05-2021:10:00:00,0.04886,TY1,729303,12MTH SOFR SYNTH FUT
05-06-2021,05-06-2021:10:00:38,0.0412,TR6,623206,6-MTH SOFR SYNTH FUT
05-06-2021,05-06-2021:10:00:38,0.0347,TR3,663077,3-MTH SOFR SYNTH FUT
05-06-2021,05-06-2021:10:00:38,0.0205,TR1,401927,1-MTH SOFR SYNTH FUT
05-06-2021,05-06-2021:10:00:38,0.04695,TY1,729303,12MTH SOFR SYNTH FUT
05-07-2021,05-07-2021:10:00:36,0.0372,TR6,623206,6-MTH SOFR SYNTH FUT
05-07-2021,05-07-2021:10:00:36,0.0303,TR3,663077,3-MTH SOFR SYNTH FUT
05-07-2021,05-07-2021:10:00:36,0.0172,TR1,401927,1-MTH SOFR SYNTH FUT
05-07-2021,05-07-2021:10:00:36,0.04554,TY1,729303,12MTH SOFR SYNTH FUT
05-10-2021,05-10-2021:10:00:35,0.0355,TR6,623206,6-MTH SOFR SYNTH FUT
05-10-2021,05-10-2021:10:00:35,0.0288,TR3,663077,3-MTH SOFR SYNTH FUT
05-10-2021,05-10-2021:10:00:35,0.017,TR1,401927,1-MTH SOFR SYNTH FUT
05-10-2021,05-10-2021:10:00:35,0.04694,TY1,729303,12MTH SOFR SYNTH FUT
05-11-2021,05-11-2021:10:00:00,0.034,TR6,623206,6-MTH SOFR SYNTH FUT
05-11-2021,05-11-2021:10:00:00,0.0261,TR3,663077,3-MTH SOFR SYNTH FUT
05-11-2021,05-11-2021:10:00:00,0.0159,TR1,401927,1-MTH SOFR SYNTH FUT
05-11-2021,05-11-2021:10:00:00,0.04630,TY1,729303,12MTH SOFR SYNTH FUT
05-12-2021,05-12-2021:10:00:36,0.0342,TR6,623206,6-MTH SOFR SYNTH FUT
05-12-2021,05-12-2021:10:00:36,0.028,TR3,663077,3-MTH SOFR SYNTH FUT
05-12-2021,05-12-2021:10:00:36,0.0167,TR1,401927,1-MTH SOFR SYNTH FUT
05-12-2021,05-12-2021:10:00:36,0.04523,TY1,729303,12MTH SOFR SYNTH FUT
05-13-2021,05-13-2021:10:00:36,0.0342,TR6,623206,6-MTH SOFR SYNTH FUT
05-13-2021,05-13-2021:10:00:36,0.0276,TR3,663077,3-MTH SOFR SYNTH FUT
05-13-2021,05-13-2021:10:00:36,0.0147,TR1,401927,1-MTH SOFR SYNTH FUT
05-13-2021,05-13-2021:10:00:36,0.04385,TY1,729303,12MTH SOFR SYNTH FUT
05-14-2021,05-14-2021:10:00:40,0.0343,TR6,623206,6-MTH SOFR SYNTH FUT
05-14-2021,05-14-2021:10:00:40,0.0283,TR3,663077,3-MTH SOFR SYNTH FUT
05-14-2021,05-14-2021:10:00:40,0.015,TR1,401927,1-MTH SOFR SYNTH FUT
05-14-2021,05-14-2021:10:00:40,0.04463,TY1,729303,12MTH SOFR SYNTH FUT
05-17-2021,05-17-2021:10:00:32,0.0326,TR6,623206,6-MTH SOFR SYNTH FUT
05-17-2021,05-17-2021:10:00:32,0.0268,TR3,663077,3-MTH SOFR SYNTH FUT
05-17-2021,05-17-2021:10:00:32,0.0156,TR1,401927,1-MTH SOFR SYNTH FUT
05-17-2021,05-17-2021:10:00:32,0.04040,TY1,729303,12MTH SOFR SYNTH FUT
05-18-2021,05-18-2021:10:00:29,0.0313,TR6,623206,6-MTH SOFR SYNTH FUT
05-18-2021,05-18-2021:10:00:29,0.0257,TR3,663077,3-MTH SOFR SYNTH FUT
05-18-2021,05-18-2021:10:00:29,0.0157,TR1,401927,1-MTH SOFR SYNTH FUT
05-18-2021,05-18-2021:10:00:29,0.04070,TY1,729303,12MTH SOFR SYNTH FUT
05-19-2021,05-19-2021:10:00:33,0.0305,TR6,623206,6-MTH SOFR SYNTH FUT
05-19-2021,05-19-2021:10:00:33,0.0253,TR3,663077,3-MTH SOFR SYNTH FUT
05-19-2021,05-19-2021:10:00:33,0.0149,TR1,401927,1-MTH SOFR SYNTH FUT
05-19-2021,05-19-2021:10:00:33,0.04427,TY1,729303,12MTH SOFR SYNTH FUT
05-20-2021,05-20-2021:10:00:00,0.0323,TR6,623206,6-MTH SOFR SYNTH FUT
05-20-2021,05-20-2021:10:00:00,0.0271,TR3,663077,3-MTH SOFR SYNTH FUT
05-20-2021,05-20-2021:10:00:00,0.0183,TR1,401927,1-MTH SOFR SYNTH FUT
05-20-2021,05-20-2021:10:00:00,0.04214,TY1,729303,12MTH SOFR SYNTH FUT
05-21-2021,05-21-2021:10:00:39,0.0328,TR6,623206,6-MTH SOFR SYNTH FUT
05-21-2021,05-21-2021:10:00:39,0.0283,TR3,663077,3-MTH SOFR SYNTH FUT
05-21-2021,05-21-2021:10:00:39,0.0187,TR1,401927,1-MTH SOFR SYNTH FUT
05-21-2021,05-21-2021:10:00:39,0.04289,TY1,729303,12MTH SOFR SYNTH FUT
05-24-2021,05-24-2021:10:00:00,0.033,TR6,623206,6-MTH SOFR SYNTH FUT
05-24-2021,05-24-2021:10:00:00,0.0283,TR3,663077,3-MTH SOFR SYNTH FUT
05-24-2021,05-24-2021:10:00:00,0.0192,TR1,401927,1-MTH SOFR SYNTH FUT
05-24-2021,05-24-2021:10:00:00,0.04146,TY1,729303,12MTH SOFR SYNTH FUT
05-25-2021,05-25-2021:10:00:00,0.033,TR6,623206,6-MTH SOFR SYNTH FUT
05-25-2021,05-25-2021:10:00:00,0.0279,TR3,663077,3-MTH SOFR SYNTH FUT
05-25-2021,05-25-2021:10:00:00,0.0187,TR1,401927,1-MTH SOFR SYNTH FUT
05-25-2021,05-25-2021:10:00:00,0.03955,TY1,729303,12MTH SOFR SYNTH FUT
05-26-2021,05-26-2021:10:00:00,0.0324,TR6,623206,6-MTH SOFR SYNTH FUT
05-26-2021,05-26-2021:10:00:00,0.0274,TR3,663077,3-MTH SOFR SYNTH FUT
05-26-2021,05-26-2021:10:00:00,0.018,TR1,401927,1-MTH SOFR SYNTH FUT
05-26-2021,05-26-2021:10:00:00,0.03688,TY1,729303,12MTH SOFR SYNTH FUT
05-27-2021,05-27-2021:10:00:34,0.03,TR6,623206,6-MTH SOFR SYNTH FUT
05-27-2021,05-27-2021:10:00:34,0.0252,TR3,663077,3-MTH SOFR SYNTH FUT
05-27-2021,05-27-2021:10:00:34,0.0166,TR1,401927,1-MTH SOFR SYNTH FUT
05-27-2021,05-27-2021:10:00:34,0.03614,TY1,729303,12MTH SOFR SYNTH FUT
05-28-2021,05-28-2021:10:00:00,0.0294,TR6,623206,6-MTH SOFR SYNTH FUT
05-28-2021,05-28-2021:10:00:00,0.0263,TR3,663077,3-MTH SOFR SYNTH FUT
05-28-2021,05-28-2021:10:00:00,0.019,TR1,401927,1-MTH SOFR SYNTH FUT
05-28-2021,05-28-2021:10:00:00,0.03343,TY1,729303,12MTH SOFR SYNTH FUT
06-01-2021,06-01-2021:10:00:00,0.0297,TR6,623206,6-MTH SOFR SYNTH FUT
06-01-2021,06-01-2021:10:00:00,0.0261,TR3,663077,3-MTH SOFR SYNTH FUT
06-01-2021,06-01-2021:10:00:00,0.0196,TR1,401927,1-MTH SOFR SYNTH FUT
06-01-2021,06-01-2021:10:00:00,0.03895,TY1,729303,12MTH SOFR SYNTH FUT
06-02-2021,06-02-2021:10:00:00,0.0312,TR6,623206,6-MTH SOFR SYNTH FUT
06-02-2021,06-02-2021:10:00:00,0.0278,TR3,663077,3-MTH SOFR SYNTH FUT
06-02-2021,06-02-2021:10:00:00,0.0205,TR1,401927,1-MTH SOFR SYNTH FUT
06-02-2021,06-02-2021:10:00:00,0.04167,TY1,729303,12MTH SOFR SYNTH FUT
06-03-2021,06-03-2021:10:00:38,0.0334,TR6,623206,6-MTH SOFR SYNTH FUT
06-03-2021,06-03-2021:10:00:38,0.0301,TR3,663077,3-MTH SOFR SYNTH FUT
06-03-2021,06-03-2021:10:00:38,0.023,TR1,401927,1-MTH SOFR SYNTH FUT
06-03-2021,06-03-2021:10:00:38,0.04015,TY1,729303,12MTH SOFR SYNTH FUT
06-04-2021,06-04-2021:10:00:35,0.0322,TR6,623206,6-MTH SOFR SYNTH FUT
06-04-2021,06-04-2021:10:00:35,0.0286,TR3,663077,3-MTH SOFR SYNTH FUT
06-04-2021,06-04-2021:10:00:35,0.0225,TR1,401927,1-MTH SOFR SYNTH FUT
06-04-2021,06-04-2021:10:00:35,0.03740,TY1,729303,12MTH SOFR SYNTH FUT
06-07-2021,06-07-2021:10:00:00,0.03249,TR6,623206,6-MTH SOFR SYNTH FUT
06-07-2021,06-07-2021:10:00:00,0.02873,TR3,663077,3-MTH SOFR SYNTH FUT
06-07-2021,06-07-2021:10:00:00,0.02292,TR1,401927,1-MTH SOFR SYNTH FUT
06-07-2021,06-07-2021:10:00:00,0.03733,TY1,729303,12MTH SOFR SYNTH FUT
06-08-2021,06-08-2021:10:00:00,0.0331,TR6,623206,6-MTH SOFR SYNTH FUT
06-08-2021,06-08-2021:10:00:00,0.0285,TR3,663077,3-MTH SOFR SYNTH FUT
06-08-2021,06-08-2021:10:00:00,0.0231,TR1,401927,1-MTH SOFR SYNTH FUT
06-08-2021,06-08-2021:10:00:00,0.03876,TY1,729303,12MTH SOFR SYNTH FUT
06-09-2021,06-09-2021:10:00:00,0.0335,TR6,623206,6-MTH SOFR SYNTH FUT
06-09-2021,06-09-2021:10:00:00,0.029,TR3,663077,3-MTH SOFR SYNTH FUT
06-09-2021,06-09-2021:10:00:00,0.0219,TR1,401927,1-MTH SOFR SYNTH FUT
06-09-2021,06-09-2021:10:00:00,0.03908,TY1,729303,12MTH SOFR SYNTH FUT
06-10-2021,06-10-2021:10:00:00,0.0323,TR6,623206,6-MTH SOFR SYNTH FUT
06-10-2021,06-10-2021:10:00:00,0.0278,TR3,663077,3-MTH SOFR SYNTH FUT
06-10-2021,06-10-2021:10:00:00,0.0211,TR1,401927,1-MTH SOFR SYNTH FUT
06-10-2021,06-10-2021:10:00:00,0.03928,TY1,729303,12MTH SOFR SYNTH FUT
06-11-2021,06-11-2021:10:00:41,0.0322,TR6,623206,6-MTH SOFR SYNTH FUT
06-11-2021,06-11-2021:10:00:41,0.0267,TR3,663077,3-MTH SOFR SYNTH FUT
06-11-2021,06-11-2021:10:00:41,0.0206,TR1,401927,1-MTH SOFR SYNTH FUT
06-11-2021,06-11-2021:10:00:41,0.03798,TY1,729303,12MTH SOFR SYNTH FUT
06-14-2021,06-14-2021:10:00:32,0.0306,TR6,623206,6-MTH SOFR SYNTH FUT
06-14-2021,06-14-2021:10:00:32,0.0258,TR3,663077,3-MTH SOFR SYNTH FUT
06-14-2021,06-14-2021:10:00:32,0.0188,TR1,401927,1-MTH SOFR SYNTH FUT
06-14-2021,06-14-2021:10:00:32,0.04478,TY1,729303,12MTH SOFR SYNTH FUT
06-15-2021,06-15-2021:10:00:00,0.0345,TR6,623206,6-MTH SOFR SYNTH FUT
06-15-2021,06-15-2021:10:00:00,0.0305,TR3,663077,3-MTH SOFR SYNTH FUT
06-15-2021,06-15-2021:10:00:00,0.0244,TR1,401927,1-MTH SOFR SYNTH FUT
06-15-2021,06-15-2021:10:00:00,0.04504,TY1,729303,12MTH SOFR SYNTH FUT
06-16-2021,06-16-2021:10:00:38,0.0356,TR6,623206,6-MTH SOFR SYNTH FUT
06-16-2021,06-16-2021:10:00:38,0.0317,TR3,663077,3-MTH SOFR SYNTH FUT
06-16-2021,06-16-2021:10:00:38,0.0259,TR1,401927,1-MTH SOFR SYNTH FUT
06-16-2021,06-16-2021:10:00:38,0.05435,TY1,729303,12MTH SOFR SYNTH FUT
06-17-2021,06-17-2021:10:00:00,0.0437,TR6,623206,6-MTH SOFR SYNTH FUT
06-17-2021,06-17-2021:10:00:00,0.0426,TR3,663077,3-MTH SOFR SYNTH FUT
06-17-2021,06-17-2021:10:00:00,0.0409,TR1,401927,1-MTH SOFR SYNTH FUT
06-17-2021,06-17-2021:10:00:00,0.05611,TY1,729303,12MTH SOFR SYNTH FUT
06-18-2021,06-18-2021:10:00:00,0.0502,TR6,623206,6-MTH SOFR SYNTH FUT
06-18-2021,06-18-2021:10:00:00,0.0483,TR3,663077,3-MTH SOFR SYNTH FUT
06-18-2021,06-18-2021:10:00:00,0.0472,TR1,401927,1-MTH SOFR SYNTH FUT
06-18-2021,06-18-2021:10:00:00,0.06465,TY1,729303,12MTH SOFR SYNTH FUT
06-21-2021,06-21-2021:10:00:00,0.0519,TR6,623206,6-MTH SOFR SYNTH FUT
06-21-2021,06-21-2021:10:00:00,0.0492,TR3,663077,3-MTH SOFR SYNTH FUT
06-21-2021,06-21-2021:10:00:00,0.0488,TR1,401927,1-MTH SOFR SYNTH FUT
06-21-2021,06-21-2021:10:00:00,0.06659,TY1,729303,12MTH SOFR SYNTH FUT
06-22-2021,06-22-2021:10:00:34,0.053,TR6,623206,6-MTH SOFR SYNTH FUT
06-22-2021,06-22-2021:10:00:34,0.0496,TR3,663077,3-MTH SOFR SYNTH FUT
06-22-2021,06-22-2021:10:00:34,0.0483,TR1,401927,1-MTH SOFR SYNTH FUT
06-22-2021,06-22-2021:10:00:34,0.05715,TY1,729303,12MTH SOFR SYNTH FUT
06-23-2021,06-23-2021:10:00:33,0.0469,TR6,623206,6-MTH SOFR SYNTH FUT
06-23-2021,06-23-2021:10:00:33,0.0442,TR3,663077,3-MTH SOFR SYNTH FUT
06-23-2021,06-23-2021:10:00:33,0.0425,TR1,401927,1-MTH SOFR SYNTH FUT
06-23-2021,06-23-2021:10:00:33,0.06357,TY1,729303,12MTH SOFR SYNTH FUT
06-24-2021,06-24-2021:10:00:00,0.0477,TR6,623206,6-MTH SOFR SYNTH FUT
06-24-2021,06-24-2021:10:00:00,0.0459,TR3,663077,3-MTH SOFR SYNTH FUT
06-24-2021,06-24-2021:10:00:00,0.0439,TR1,401927,1-MTH SOFR SYNTH FUT
06-24-2021,06-24-2021:10:00:00,0.06547,TY1,729303,12MTH SOFR SYNTH FUT
06-25-2021,06-25-2021:10:00:00,0.0481,TR6,623206,6-MTH SOFR SYNTH FUT
06-25-2021,06-25-2021:10:00:00,0.0456,TR3,663077,3-MTH SOFR SYNTH FUT
06-25-2021,06-25-2021:10:00:00,0.0432,TR1,401927,1-MTH SOFR SYNTH FUT
06-25-2021,06-25-2021:10:00:00,0.06732,TY1,729303,12MTH SOFR SYNTH FUT
06-28-2021,06-28-2021:10:00:00,0.04968,TR6,623206,6-MTH SOFR SYNTH FUT
06-28-2021,06-28-2021:10:00:00,0.04661,TR3,663077,3-MTH SOFR SYNTH FUT
06-28-2021,06-28-2021:10:00:00,0.04526,TR1,401927,1-MTH SOFR SYNTH FUT
06-28-2021,06-28-2021:10:00:00,0.06389,TY1,729303,12MTH SOFR SYNTH FUT
06-29-2021,06-29-2021:10:00:00,0.04986,TR6,623206,6-MTH SOFR SYNTH FUT
06-29-2021,06-29-2021:10:00:00,0.04750,TR3,663077,3-MTH SOFR SYNTH FUT
06-29-2021,06-29-2021:10:00:00,0.04589,TR1,401927,1-MTH SOFR SYNTH FUT
06-29-2021,06-29-2021:10:00:00,0.06311,TY1,729303,12MTH SOFR SYNTH FUT
06-30-2021,06-30-2021:10:00:00,0.04855,TR6,623206,6-MTH SOFR SYNTH FUT
06-30-2021,06-30-2021:10:00:00,0.04705,TR3,663077,3-MTH SOFR SYNTH FUT
06-30-2021,06-30-2021:10:00:00,0.04635,TR1,401927,1-MTH SOFR SYNTH FUT
06-30-2021,06-30-2021:10:00:00,0.06438,TY1,729303,12MTH SOFR SYNTH FUT
07-01-2021,07-01-2021:10:00:00,0.04881,TR6,623206,6-MTH SOFR SYNTH FUT
07-01-2021,07-01-2021:10:00:00,0.04745,TR3,663077,3-MTH SOFR SYNTH FUT
07-01-2021,07-01-2021:10:00:00,0.04698,TR1,401927,1-MTH SOFR SYNTH FUT
07-01-2021,07-01-2021:10:00:00,0.06745,TY1,729303,12MTH SOFR SYNTH FUT
07-02-2021,07-02-2021:10:00:38,0.04910,TR6,623206,6-MTH SOFR SYNTH FUT
07-02-2021,07-02-2021:10:00:38,0.04702,TR3,663077,3-MTH SOFR SYNTH FUT
07-02-2021,07-02-2021:10:00:38,0.04657,TR1,401927,1-MTH SOFR SYNTH FUT
07-02-2021,07-02-2021:10:00:38,0.06472,TY1,729303,12MTH SOFR SYNTH FUT
07-06-2021,07-06-2021:10:00:00,0.05006,TR6,623206,6-MTH SOFR SYNTH FUT
07-06-2021,07-06-2021:10:00:00,0.04826,TR3,663077,3-MTH SOFR SYNTH FUT
07-06-2021,07-06-2021:10:00:00,0.04858,TR1,401927,1-MTH SOFR SYNTH FUT
07-06-2021,07-06-2021:10:00:00,0.06029,TY1,729303,12MTH SOFR SYNTH FUT
07-07-2021,07-07-2021:10:00:38,0.04890,TR6,623206,6-MTH SOFR SYNTH FUT
07-07-2021,07-07-2021:10:00:38,0.04756,TR3,663077,3-MTH SOFR SYNTH FUT
07-07-2021,07-07-2021:10:00:38,0.04773,TR1,401927,1-MTH SOFR SYNTH FUT
07-07-2021,07-07-2021:10:00:38,0.05819,TY1,729303,12MTH SOFR SYNTH FUT
07-08-2021,07-08-2021:10:00:37,0.04923,TR6,623206,6-MTH SOFR SYNTH FUT
07-08-2021,07-08-2021:10:00:37,0.04847,TR3,663077,3-MTH SOFR SYNTH FUT
07-08-2021,07-08-2021:10:00:37,0.04860,TR1,401927,1-MTH SOFR SYNTH FUT
07-08-2021,07-08-2021:10:00:37,0.05755,TY1,729303,12MTH SOFR SYNTH FUT
07-09-2021,07-09-2021:10:00:00,0.04851,TR6,623206,6-MTH SOFR SYNTH FUT
07-09-2021,07-09-2021:10:00:00,0.04792,TR3,663077,3-MTH SOFR SYNTH FUT
07-09-2021,07-09-2021:10:00:00,0.04824,TR1,401927,1-MTH SOFR SYNTH FUT
07-09-2021,07-09-2021:10:00:00,0.06007,TY1,729303,12MTH SOFR SYNTH FUT
07-12-2021,07-12-2021:10:00:00,0.04858,TR6,623206,6-MTH SOFR SYNTH FUT
07-12-2021,07-12-2021:10:00:00,0.04795,TR3,663077,3-MTH SOFR SYNTH FUT
07-12-2021,07-12-2021:10:00:00,0.04818,TR1,401927,1-MTH SOFR SYNTH FUT
07-12-2021,07-12-2021:10:00:00,0.06159,TY1,729303,12MTH SOFR SYNTH FUT
07-13-2021,07-13-2021:10:00:00,0.04918,TR6,623206,6-MTH SOFR SYNTH FUT
07-13-2021,07-13-2021:10:00:00,0.04805,TR3,663077,3-MTH SOFR SYNTH FUT
07-13-2021,07-13-2021:10:00:00,0.04733,TR1,401927,1-MTH SOFR SYNTH FUT
07-13-2021,07-13-2021:10:00:00,0.06425,TY1,729303,12MTH SOFR SYNTH FUT
07-14-2021,07-14-2021:10:00:00,0.04981,TR6,623206,6-MTH SOFR SYNTH FUT
07-14-2021,07-14-2021:10:00:00,0.04847,TR3,663077,3-MTH SOFR SYNTH FUT
07-14-2021,07-14-2021:10:00:00,0.04804,TR1,401927,1-MTH SOFR SYNTH FUT
07-14-2021,07-14-2021:10:00:00,0.06468,TY1,729303,12MTH SOFR SYNTH FUT
07-15-2021,07-15-2021:10:00:00,0.04920,TR6,623206,6-MTH SOFR SYNTH FUT
07-15-2021,07-15-2021:10:00:00,0.04833,TR3,663077,3-MTH SOFR SYNTH FUT
07-15-2021,07-15-2021:10:00:00,0.04763,TR1,401927,1-MTH SOFR SYNTH FUT
07-15-2021,07-15-2021:10:00:00,0.06183,TY1,729303,12MTH SOFR SYNTH FUT
07-16-2021,07-16-2021:10:00:00,0.04922,TR6,623206,6-MTH SOFR SYNTH FUT
07-16-2021,07-16-2021:10:00:00,0.04788,TR3,663077,3-MTH SOFR SYNTH FUT
07-16-2021,07-16-2021:10:00:00,0.04755,TR1,401927,1-MTH SOFR SYNTH FUT
07-16-2021,07-16-2021:10:00:00,0.06220,TY1,729303,12MTH SOFR SYNTH FUT
07-19-2021,07-19-2021:10:00:31,0.04912,TR6,623206,6-MTH SOFR SYNTH FUT
07-19-2021,07-19-2021:10:00:31,0.04796,TR3,663077,3-MTH SOFR SYNTH FUT
07-19-2021,07-19-2021:10:00:31,0.04774,TR1,401927,1-MTH SOFR SYNTH FUT
07-19-2021,07-19-2021:10:00:31,0.06255,TY1,729303,12MTH SOFR SYNTH FUT
07-20-2021,07-20-2021:10:00:00,0.04915,TR6,623206,6-MTH SOFR SYNTH FUT
07-20-2021,07-20-2021:10:00:00,0.04785,TR3,663077,3-MTH SOFR SYNTH FUT
07-20-2021,07-20-2021:10:00:00,0.04701,TR1,401927,1-MTH SOFR SYNTH FUT
07-20-2021,07-20-2021:10:00:00,0.06072,TY1,729303,12MTH SOFR SYNTH FUT
07-21-2021,07-21-2021:10:00:37,0.04895,TR6,623206,6-MTH SOFR SYNTH FUT
07-21-2021,07-21-2021:10:00:37,0.04792,TR3,663077,3-MTH SOFR SYNTH FUT
07-21-2021,07-21-2021:10:00:37,0.04658,TR1,401927,1-MTH SOFR SYNTH FUT
07-21-2021,07-21-2021:10:00:37,0.06349,TY1,729303,12MTH SOFR SYNTH FUT
07-22-2021,07-22-2021:10:00:00,0.04993,TR6,623206,6-MTH SOFR SYNTH FUT
07-22-2021,07-22-2021:10:00:00,0.04854,TR3,663077,3-MTH SOFR SYNTH FUT
07-22-2021,07-22-2021:10:00:00,0.04748,TR1,401927,1-MTH SOFR SYNTH FUT
07-22-2021,07-22-2021:10:00:00,0.06141,TY1,729303,12MTH SOFR SYNTH FUT
07-23-2021,07-23-2021:10:00:00,0.04988,TR6,623206,6-MTH SOFR SYNTH FUT
07-23-2021,07-23-2021:10:00:00,0.04833,TR3,663077,3-MTH SOFR SYNTH FUT
07-23-2021,07-23-2021:10:00:00,0.04774,TR1,401927,1-MTH SOFR SYNTH FUT
07-23-2021,07-23-2021:10:00:00,0.06246,TY1,729303,12MTH SOFR SYNTH FUT
07-26-2021,07-26-2021:10:00:36,0.04994,TR6,623206,6-MTH SOFR SYNTH FUT
07-26-2021,07-26-2021:10:00:36,0.04862,TR3,663077,3-MTH SOFR SYNTH FUT
07-26-2021,07-26-2021:10:00:36,0.04790,TR1,401927,1-MTH SOFR SYNTH FUT
07-26-2021,07-26-2021:10:00:36,0.06176,TY1,729303,12MTH SOFR SYNTH FUT
07-27-2021,07-27-2021:10:00:36,0.04943,TR6,623206,6-MTH SOFR SYNTH FUT
07-27-2021,07-27-2021:10:00:36,0.04723,TR3,663077,3-MTH SOFR SYNTH FUT
07-27-2021,07-27-2021:10:00:36,0.04619,TR1,401927,1-MTH SOFR SYNTH FUT
07-27-2021,07-27-2021:10:00:36,0.06040,TY1,729303,12MTH SOFR SYNTH FUT
07-28-2021,07-28-2021:10:00:00,0.04956,TR6,623206,6-MTH SOFR SYNTH FUT
07-28-2021,07-28-2021:10:00:00,0.04796,TR3,663077,3-MTH SOFR SYNTH FUT
07-28-2021,07-28-2021:10:00:00,0.04775,TR1,401927,1-MTH SOFR SYNTH FUT
07-28-2021,07-28-2021:10:00:00,0.06092,TY1,729303,12MTH SOFR SYNTH FUT
07-29-2021,07-29-2021:10:00:00,0.05015,TR6,623206,6-MTH SOFR SYNTH FUT
07-29-2021,07-29-2021:10:00:00,0.04897,TR3,663077,3-MTH SOFR SYNTH FUT
07-29-2021,07-29-2021:10:00:00,0.04788,TR1,401927,1-MTH SOFR SYNTH FUT
07-29-2021,07-29-2021:10:00:00,0.06079,TY1,729303,12MTH SOFR SYNTH FUT
07-30-2021,07-30-2021:10:00:00,0.04931,TR6,623206,6-MTH SOFR SYNTH FUT
07-30-2021,07-30-2021:10:00:00,0.04822,TR3,663077,3-MTH SOFR SYNTH FUT
07-30-2021,07-30-2021:10:00:00,0.04795,TR1,401927,1-MTH SOFR SYNTH FUT
07-30-2021,07-30-2021:10:00:00,0.05812,TY1,729303,12MTH SOFR SYNTH FUT
08-02-2021,08-02-2021:10:00:00,0.04932,TR6,623206,6-MTH SOFR SYNTH FUT
08-02-2021,08-02-2021:10:00:00,0.04801,TR3,663077,3-MTH SOFR SYNTH FUT
08-02-2021,08-02-2021:10:00:00,0.04779,TR1,401927,1-MTH SOFR SYNTH FUT
08-02-2021,08-02-2021:10:00:00,0.05449,TY1,729303,12MTH SOFR SYNTH FUT
08-03-2021,08-03-2021:10:00:35,0.04785,TR6,623206,6-MTH SOFR SYNTH FUT
08-03-2021,08-03-2021:10:00:35,0.04777,TR3,663077,3-MTH SOFR SYNTH FUT
08-03-2021,08-03-2021:10:00:35,0.04847,TR1,401927,1-MTH SOFR SYNTH FUT
08-03-2021,08-03-2021:10:00:35,0.05253,TY1,729303,12MTH SOFR SYNTH FUT
08-04-2021,08-04-2021:10:00:37,0.04741,TR6,623206,6-MTH SOFR SYNTH FUT
